Date,Open,High,Low,Close,Adj Close,Volume
2019-05-24,141.070007,142.869995,141.070007,141.369995,135.712769,3700
2019-05-28,143.000000,144.509995,141.919998,142.520004,136.816788,25000
2019-05-29,142.210007,143.699997,142.190002,142.759995,137.047165,9600
2019-05-30,142.979996,144.380005,142.979996,143.190002,137.459930,7900
2019-05-31,141.970001,143.000000,141.970001,142.119995,136.432770,9900
2019-06-03,144.350006,146.460007,144.350006,145.850006,140.013504,10800
2019-06-04,148.240005,150.000000,148.240005,149.360001,143.383041,12600
2019-06-05,146.979996,147.490005,145.960007,146.990005,141.107895,15900
2019-06-06,144.699997,146.589996,144.699997,145.919998,140.501282,11200
2019-06-07,145.020004,147.860001,144.320007,147.649994,142.167023,11300
2019-06-10,150.000000,150.000000,147.899994,148.500000,142.985489,37600
2019-06-11,149.360001,149.869995,148.500000,149.259995,143.717239,28500
2019-06-12,148.649994,150.899994,148.649994,150.899994,145.296341,18000
2019-06-13,152.229996,155.000000,152.169998,155.000000,149.244110,20900
2019-06-14,154.179993,155.210007,153.960007,154.559998,148.820404,16200
2019-06-17,153.600006,155.169998,153.259995,155.050003,149.292236,14200
2019-06-18,154.960007,156.320007,154.610001,156.179993,150.380264,53800
2019-06-19,158.300003,160.000000,157.100006,160.000000,154.058411,24000
2019-06-20,157.940002,159.559998,157.940002,159.559998,153.634766,16600
2019-06-21,158.630005,159.380005,157.300003,157.300003,151.458710,10500
2019-06-24,155.250000,156.589996,155.000000,155.830002,150.043289,10000
2019-06-25,153.279999,153.279999,150.699997,151.229996,145.614136,24000
2019-06-26,152.330002,152.369995,148.910004,148.910004,143.380264,17400
2019-06-27,147.860001,149.380005,147.860001,148.789993,143.264709,33100
2019-06-28,148.240005,150.250000,148.240005,149.509995,143.957977,13200
2019-07-01,149.899994,150.610001,149.500000,150.100006,144.526077,12300
2019-07-02,148.899994,149.779999,148.610001,149.320007,143.775009,12500
2019-07-03,147.649994,147.830002,146.729996,147.059998,141.598953,14700
2019-07-05,147.960007,150.240005,147.960007,150.240005,144.660873,12800
2019-07-08,148.850006,150.729996,148.850006,150.009995,144.439377,7800
2019-07-09,151.429993,153.070007,151.240005,152.490005,146.827301,12700
2019-07-10,155.139999,156.649994,155.139999,156.210007,150.409164,12600
2019-07-11,155.240005,155.250000,154.190002,154.800003,149.051544,6000
2019-07-12,154.820007,155.889999,154.800003,155.889999,150.101044,6600
2019-07-15,155.490005,156.869995,155.399994,155.570007,149.792969,9200
2019-07-16,157.800003,158.979996,157.699997,157.949997,152.084534,12600
2019-07-17,156.410004,156.570007,155.550003,155.550003,149.773682,13500
2019-07-18,153.220001,153.229996,151.610001,152.649994,146.981384,17800
2019-07-19,152.339996,153.059998,152.220001,152.339996,146.682877,5400
2019-07-22,153.169998,153.889999,153.000000,153.750000,148.040527,6100
2019-07-23,157.320007,157.470001,156.399994,156.990005,151.160202,10800
2019-07-24,159.190002,160.710007,159.190002,160.710007,154.742081,9100
2019-07-25,159.529999,159.979996,157.279999,157.479996,151.631989,10800
2019-07-26,157.320007,159.660004,157.320007,158.610001,152.720032,6800
2019-07-29,159.009995,161.100006,159.009995,160.789993,154.819061,7500
2019-07-30,161.000000,161.539993,160.860001,161.449997,155.454575,4400
2019-07-31,160.800003,161.839996,159.559998,159.600006,153.673279,16200
2019-08-01,158.399994,158.399994,156.320007,157.550003,151.699417,7300
2019-08-02,156.360001,156.750000,155.240005,156.279999,150.476578,11800
2019-08-05,157.190002,158.070007,156.279999,156.500000,150.688400,12600
2019-08-06,158.210007,161.520004,158.210007,161.520004,155.521988,13600
2019-08-07,160.559998,161.160004,158.630005,159.610001,153.682907,36200
2019-08-08,163.259995,166.479996,163.259995,165.809998,159.652664,26000
2019-08-09,166.500000,166.500000,165.119995,165.830002,159.671951,15700
2019-08-12,163.889999,164.940002,162.570007,162.990005,156.937378,10200
2019-08-13,160.619995,162.820007,160.600006,161.500000,155.502701,9000
2019-08-14,157.830002,157.830002,151.250000,152.429993,146.769531,30300
2019-08-15,156.429993,156.850006,154.589996,155.960007,150.168442,18600
2019-08-16,155.960007,156.649994,154.720001,155.589996,149.812195,18000
2019-08-19,155.130005,156.399994,154.660004,155.190002,149.427078,13800
2019-08-20,158.449997,158.770004,156.660004,156.940002,151.112045,11200
2019-08-21,159.630005,159.899994,158.509995,158.509995,152.623749,16400
2019-08-22,161.899994,162.059998,161.360001,161.360001,155.367935,16800
2019-08-23,160.919998,161.429993,159.199997,159.369995,153.451813,18000
2019-08-26,155.320007,156.600006,154.460007,154.550003,148.810822,24500
2019-08-27,152.679993,153.699997,151.750000,151.839996,146.201431,22400
2019-08-28,152.679993,153.619995,151.889999,152.580002,146.913971,12600
2019-08-29,154.229996,154.869995,153.899994,154.610001,148.868576,13400
2019-08-30,154.850006,155.330002,154.529999,155.020004,149.263367,14300
2019-09-03,156.399994,158.759995,156.399994,157.520004,151.670547,22300
2019-09-04,161.669998,162.520004,160.679993,161.080002,155.098343,29700
2019-09-05,160.679993,161.000000,159.770004,160.360001,154.405060,12800
2019-09-06,161.979996,161.979996,159.610001,159.720001,154.211945,7100
2019-09-09,158.000000,158.000000,155.850006,156.250000,150.861618,11200
2019-09-10,154.610001,155.399994,154.330002,155.229996,149.876801,15200
2019-09-11,155.880005,157.910004,155.880005,157.850006,152.406448,12100
2019-09-12,158.270004,158.289993,156.990005,156.990005,151.576111,9000
2019-09-13,156.729996,158.880005,156.729996,157.429993,152.000946,7700
2019-09-16,158.789993,159.190002,157.210007,157.740005,152.300262,10500
2019-09-17,156.639999,158.000000,156.639999,157.729996,152.290588,6200
2019-09-18,158.990005,159.919998,157.990005,159.919998,154.405060,11200
2019-09-19,161.339996,162.800003,161.339996,161.880005,156.297470,11000
2019-09-20,161.429993,161.970001,160.419998,160.500000,154.965073,8100
2019-09-23,161.470001,163.440002,161.470001,163.190002,157.562286,13600
2019-09-24,164.750000,166.520004,163.850006,164.320007,158.653320,15100
2019-09-25,163.699997,165.029999,162.809998,164.649994,158.971939,15300
2019-09-26,163.190002,165.539993,162.960007,164.539993,158.865723,11300
2019-09-27,165.000000,165.380005,163.020004,163.289993,157.658813,30900
2019-09-30,164.750000,165.139999,164.000000,164.770004,159.087814,9700
2019-10-01,164.740005,164.809998,163.199997,163.800003,158.151260,9300
2019-10-02,161.889999,162.250000,160.940002,161.699997,156.123672,10400
2019-10-03,160.309998,162.899994,160.309998,162.580002,156.973297,5500
2019-10-04,163.589996,165.009995,163.270004,163.589996,157.948502,8200
2019-10-07,164.360001,164.960007,163.360001,164.250000,158.585724,6600
2019-10-08,164.029999,164.089996,162.490005,162.490005,156.886459,5500
2019-10-09,162.500000,164.520004,162.470001,163.740005,158.093338,7100
2019-10-10,163.639999,163.759995,162.750000,162.750000,157.137436,5700
2019-10-11,163.350006,164.580002,163.300003,164.580002,158.904358,2400
2019-10-14,165.089996,165.089996,163.240005,163.589996,157.948502,4800
2019-10-15,165.100006,166.559998,164.800003,166.559998,160.816086,9300
2019-10-16,165.779999,166.139999,164.970001,166.139999,160.410538,3800
2019-10-17,164.490005,164.919998,163.259995,163.259995,157.629868,7900
2019-10-18,163.529999,164.279999,162.199997,163.449997,157.813324,11000
2019-10-21,162.919998,163.809998,162.809998,163.809998,158.160904,4900
2019-10-22,161.800003,163.130005,161.630005,161.720001,156.142975,5300
2019-10-23,161.490005,161.850006,160.339996,161.639999,156.065781,6100
2019-10-24,161.970001,162.000000,160.860001,161.570007,155.998154,5200
2019-10-25,162.000000,162.880005,161.429993,162.589996,156.983002,4900
2019-10-28,160.440002,162.369995,160.149994,162.089996,156.500229,7700
2019-10-29,163.809998,165.539993,163.809998,165.520004,159.811966,13800
2019-10-30,163.979996,163.979996,161.610001,162.080002,156.490570,8600
2019-10-31,161.740005,164.050003,161.429993,163.910004,158.257462,6400
2019-11-01,164.710007,164.979996,163.850006,164.979996,159.290558,4100
2019-11-04,162.070007,162.289993,161.460007,161.759995,156.181610,11100
2019-11-05,162.880005,164.369995,162.880005,164.259995,158.595398,6900
2019-11-06,163.910004,166.770004,163.910004,166.080002,160.352631,14200
2019-11-07,165.100006,165.100006,163.110001,164.500000,158.827118,7800
2019-11-08,164.500000,164.919998,163.080002,164.539993,158.865723,4900
2019-11-11,160.309998,162.199997,160.000000,161.509995,155.940231,16800
2019-11-12,159.880005,161.169998,159.419998,160.139999,154.617462,14800
2019-11-13,160.830002,163.550003,160.830002,162.720001,157.108521,14600
2019-11-14,163.979996,164.559998,163.559998,164.160004,158.498856,8500
2019-11-15,165.089996,165.679993,164.740005,165.360001,159.657486,10000
2019-11-18,160.750000,161.830002,160.399994,160.500000,154.965073,50500
2019-11-19,160.210007,160.210007,158.649994,158.649994,153.178848,21400
2019-11-20,158.320007,158.940002,156.759995,158.910004,153.429901,41800
2019-11-21,161.169998,162.059998,160.449997,160.580002,155.042328,10000
2019-11-22,160.419998,161.179993,159.580002,160.850006,155.303009,4800
2019-11-25,164.330002,164.839996,163.250000,164.000000,158.344376,12800
2019-11-26,164.580002,165.970001,164.490005,165.000000,159.309891,18500
2019-11-27,163.860001,163.869995,163.119995,163.809998,158.160904,11500
2019-11-29,164.270004,165.339996,164.270004,165.300003,159.599518,5300
2019-12-02,165.000000,165.449997,163.850006,164.440002,158.769196,13500
2019-12-03,164.110001,164.720001,163.820007,163.820007,158.170609,10800
2019-12-04,164.600006,165.039993,162.399994,163.529999,157.890564,19100
2019-12-05,162.919998,164.869995,162.919998,164.869995,159.184357,13300
2019-12-06,165.089996,165.089996,163.679993,164.000000,158.344376,7100
2019-12-09,162.589996,165.270004,162.589996,164.130005,158.469894,10100
2019-12-10,164.500000,165.990005,163.990005,164.779999,159.097458,6900
2019-12-11,166.740005,167.750000,166.460007,167.699997,161.916779,18200
2019-12-12,166.509995,166.910004,165.429993,166.229996,160.497452,11200
2019-12-13,165.570007,166.550003,165.479996,165.949997,160.227112,5700
2019-12-16,163.000000,163.270004,161.559998,161.800003,156.220245,16400
2019-12-17,161.720001,162.710007,161.720001,162.050003,156.461624,12500
2019-12-18,161.259995,162.460007,161.000000,162.100006,156.509903,12600
2019-12-19,160.869995,161.000000,159.919998,161.000000,155.447815,15700
2019-12-20,161.699997,162.100006,161.279999,161.559998,155.988495,15200
2019-12-23,161.000000,161.899994,160.550003,161.339996,155.776077,10300
2019-12-24,161.000000,161.350006,159.889999,160.399994,154.868500,6700
2019-12-26,159.320007,159.320007,158.000000,158.100006,153.067719,18300
2019-12-27,159.000000,159.000000,158.039993,158.869995,153.813217,11700
2019-12-30,155.539993,156.759995,154.830002,155.570007,150.618271,57500
2019-12-31,156.240005,156.240005,154.770004,155.059998,150.124481,16500
2020-01-02,156.000000,158.399994,155.779999,158.179993,153.145142,24600
2020-01-03,158.279999,158.320007,157.279999,158.279999,153.241989,14800
2020-01-06,161.600006,163.179993,161.229996,163.179993,157.985992,21200
2020-01-07,161.199997,161.369995,159.210007,159.210007,154.142349,15900
2020-01-08,158.949997,159.779999,158.559998,159.020004,153.958435,14400
2020-01-09,156.949997,159.350006,156.589996,158.889999,153.832550,14300
2020-01-10,158.910004,159.100006,158.080002,158.350006,153.309769,12000
2020-01-13,159.229996,161.880005,158.789993,161.880005,156.727386,11400
2020-01-14,162.250000,162.250000,159.100006,159.100006,154.035889,11700
2020-01-15,157.399994,158.529999,157.399994,158.020004,152.990265,13200
2020-01-16,155.889999,157.929993,155.479996,157.410004,152.399673,17700
2020-01-17,157.500000,158.320007,156.500000,156.740005,151.751022,7400
2020-01-21,156.500000,156.740005,155.259995,155.710007,150.753769,17600
2020-01-22,155.460007,156.000000,154.710007,155.589996,150.637604,13200
2020-01-23,154.029999,155.380005,153.789993,155.169998,150.230957,11700
2020-01-24,154.740005,155.380005,153.699997,153.820007,148.923965,8300
2020-01-27,153.889999,156.029999,153.479996,155.470001,150.521423,26200
2020-01-28,157.000000,158.139999,155.660004,157.869995,152.845032,25800
2020-01-29,158.000000,158.470001,156.139999,156.220001,151.247543,22900
2020-01-30,154.179993,155.000000,153.179993,154.350006,149.437057,15100
2020-01-31,153.779999,154.500000,152.350006,152.350006,147.500748,10800
2020-02-03,149.059998,151.440002,149.059998,150.740005,145.941971,23500
2020-02-04,151.479996,152.960007,151.479996,152.449997,147.597519,11100
2020-02-05,154.199997,155.110001,153.610001,154.789993,149.863068,15600
2020-02-06,155.720001,155.850006,154.520004,154.839996,149.911469,12400
2020-02-07,154.270004,154.979996,154.139999,154.190002,149.282181,5000
2020-02-10,152.619995,155.889999,152.619995,155.429993,150.482666,9400
2020-02-11,157.610001,159.000000,157.610001,158.210007,153.174194,11400
2020-02-12,158.759995,160.149994,158.440002,159.440002,154.365082,13300
2020-02-13,157.070007,157.649994,155.500000,157.210007,152.206024,11400
2020-02-14,157.449997,158.279999,157.130005,157.940002,152.912811,9000
2020-02-18,162.360001,163.809998,162.270004,162.529999,157.356705,13800
2020-02-19,162.259995,163.100006,162.020004,162.380005,157.211502,8100
2020-02-20,159.220001,161.339996,157.649994,158.380005,153.338821,16500
2020-02-21,157.889999,158.479996,157.669998,158.289993,153.251648,7800
2020-02-24,155.100006,156.889999,155.009995,155.690002,150.734421,12400
2020-02-25,155.039993,155.039993,150.169998,150.399994,145.612778,15800
2020-02-26,154.759995,155.899994,153.160004,154.380005,149.466141,18500
2020-02-27,150.380005,151.500000,147.570007,147.570007,142.872864,18400
2020-02-28,143.899994,148.399994,143.899994,147.509995,142.814774,31900
2020-03-02,147.199997,149.320007,145.839996,149.320007,144.567169,33700
2020-03-03,149.990005,149.990005,146.770004,148.500000,143.773300,39000
2020-03-04,149.500000,149.500000,145.470001,146.960007,142.282318,22500
2020-03-05,142.690002,144.839996,142.550003,142.550003,138.012665,15800
2020-03-06,139.830002,141.639999,139.289993,141.240005,136.744354,31000
2020-03-09,125.440002,139.940002,125.440002,131.899994,127.701645,43000
2020-03-10,135.990005,136.729996,132.300003,136.729996,132.377899,19800
2020-03-11,134.550003,134.550003,127.330002,128.580002,124.487328,36000
2020-03-12,118.139999,122.190002,116.839996,116.839996,113.121002,45400
2020-03-13,120.900002,122.820000,117.010002,122.820000,118.910667,52600
2020-03-16,110.000000,122.000000,110.000000,115.570000,111.891434,46400
2020-03-17,117.849998,121.970001,117.010002,121.970001,118.087715,50400
2020-03-18,115.099998,121.910004,115.099998,119.500000,115.696335,51700
2020-03-19,118.830002,123.410004,117.820000,121.779999,117.903763,37100
2020-03-20,123.110001,124.690002,119.250000,119.709999,115.899643,28400
2020-03-23,118.190002,121.309998,114.660004,117.209999,113.479233,32900
2020-03-24,124.300003,124.809998,119.320000,121.730003,117.855370,54800
2020-03-25,123.820000,123.889999,116.120003,118.889999,115.105759,63600
2020-03-26,118.440002,123.510002,117.230003,123.010002,119.094620,49900
2020-03-27,120.930000,122.290001,120.000000,120.199997,116.374054,31300
2020-03-30,126.000000,128.960007,125.250000,128.410004,124.322746,44300
2020-03-31,133.050003,133.440002,127.389999,127.690002,123.625664,57800
2020-04-01,124.279999,124.660004,121.410004,122.010002,118.126450,32500
2020-04-02,121.000000,122.550003,119.599998,121.820000,117.942482,50300
2020-04-03,120.510002,120.849998,118.580002,120.570000,117.155434,20800
2020-04-06,121.730003,123.900002,120.620003,122.839996,119.361130,45800
2020-04-07,123.239998,123.440002,119.099998,120.120003,116.718170,42200
2020-04-08,121.529999,123.349998,121.230003,122.379997,118.914177,14900
2020-04-09,124.150002,124.699997,122.110001,122.660004,119.186241,22900
2020-04-13,122.360001,123.629997,120.339996,120.830002,117.408073,24600
2020-04-14,123.690002,124.209999,122.860001,124.120003,120.604912,54300
2020-04-15,122.330002,123.720001,121.250000,122.059998,118.603233,24300
2020-04-16,119.910004,119.940002,118.470001,119.680000,116.290642,22900
2020-04-17,120.139999,122.000000,120.139999,121.199997,117.767578,41200
2020-04-20,123.410004,124.050003,121.989998,121.989998,118.535217,36800
2020-04-21,125.000000,125.309998,121.940002,123.050003,119.565193,41700
2020-04-22,126.000000,126.349998,123.800003,125.220001,121.673744,27800
2020-04-23,128.009995,128.740005,126.480003,127.269997,123.665688,37100
2020-04-24,127.279999,128.449997,126.720001,127.650002,124.034927,37300
2020-04-27,135.500000,135.899994,133.350006,134.059998,130.263382,48600
2020-04-28,135.839996,135.839996,132.089996,132.110001,128.368622,28000
2020-04-29,134.940002,136.479996,134.050003,135.699997,131.856934,24000
2020-04-30,136.750000,137.020004,133.970001,135.970001,132.119293,26500
2020-05-01,133.460007,133.539993,131.800003,132.669998,128.912750,22100
2020-05-04,131.570007,132.210007,130.529999,131.889999,128.154877,22800
2020-05-05,135.449997,136.339996,134.740005,135.149994,131.322510,23300
2020-05-06,137.570007,138.199997,134.240005,134.600006,130.788101,35800
2020-05-07,136.029999,136.669998,135.380005,135.690002,131.847229,27900
2020-05-08,136.550003,138.479996,136.550003,138.479996,134.558212,19900
2020-05-11,137.000000,137.490005,135.880005,136.720001,132.848068,30900
2020-05-12,135.679993,136.910004,134.009995,134.300003,130.496597,26600
2020-05-13,136.029999,136.199997,132.009995,133.009995,129.243134,28600
2020-05-14,131.000000,131.779999,129.279999,130.839996,127.134575,25700
2020-05-15,129.289993,132.479996,129.199997,132.100006,128.358917,16500
2020-05-18,134.720001,136.610001,134.410004,136.279999,132.420517,24100
2020-05-19,137.240005,137.839996,135.009995,135.339996,131.507126,29800
2020-05-20,137.179993,138.460007,136.839996,137.910004,134.004349,20200
2020-05-21,137.699997,138.009995,136.210007,136.860001,132.984085,13900
2020-05-22,137.229996,137.490005,136.229996,137.300003,133.411621,14200
2020-05-26,140.009995,140.820007,136.009995,136.009995,132.158173,28400
2020-05-27,140.770004,142.649994,138.570007,142.649994,138.610107,29300
2020-05-28,145.880005,145.880005,140.729996,141.550003,137.541275,20700
2020-05-29,141.949997,141.949997,139.570007,140.889999,136.899979,19800
2020-06-01,142.479996,143.570007,142.149994,143.160004,139.105713,32400
2020-06-02,147.039993,147.889999,145.839996,147.759995,143.575394,29200
2020-06-03,149.279999,149.350006,147.669998,148.669998,144.459641,21300
2020-06-04,149.039993,149.919998,148.300003,148.300003,144.100128,26700
2020-06-05,149.389999,150.380005,149.000000,150.369995,146.457153,43900
2020-06-08,150.479996,151.210007,147.000000,148.750000,144.879333,59700
2020-06-09,146.740005,150.119995,145.820007,149.639999,145.746140,26200
2020-06-10,148.300003,149.139999,147.220001,148.550003,144.684494,13600
2020-06-11,145.110001,145.279999,141.000000,141.000000,137.330994,31400
2020-06-12,142.839996,143.169998,138.869995,141.220001,137.545227,34300
2020-06-15,140.399994,144.529999,139.800003,144.460007,140.700943,34000
2020-06-16,147.070007,147.070007,143.740005,145.399994,141.616455,32600
2020-06-17,146.449997,146.929993,145.240005,146.440002,142.629425,15100
2020-06-18,143.520004,144.139999,142.750000,143.250000,139.522446,16000
2020-06-19,145.009995,145.080002,142.399994,144.600006,140.837280,35800
2020-06-22,144.589996,147.589996,144.589996,146.070007,142.269028,30000
2020-06-23,146.860001,146.990005,145.500000,145.500000,141.713852,19200
2020-06-24,142.000000,142.000000,137.059998,137.179993,133.610382,32200
2020-06-25,137.750000,138.699997,136.410004,137.940002,134.350586,14800
2020-06-26,138.009995,138.009995,135.970001,137.259995,133.688293,13100
2020-06-29,133.820007,133.889999,131.300003,132.779999,129.324860,36800
2020-06-30,135.539993,137.460007,135.449997,137.050003,133.483749,32800
2020-07-01,138.029999,139.850006,137.380005,138.089996,134.496674,31300
2020-07-02,141.050003,141.240005,137.929993,138.000000,134.409012,28300
2020-07-06,134.389999,135.020004,133.009995,134.649994,131.146210,18700
2020-07-07,131.990005,133.259995,131.000000,131.000000,127.591187,39400
2020-07-08,132.479996,133.720001,131.500000,131.899994,128.467743,31900
2020-07-09,133.000000,134.350006,130.250000,130.250000,126.860703,22600
2020-07-10,131.779999,132.179993,130.500000,131.889999,128.458008,26100
2020-07-13,129.270004,130.000000,127.349998,128.190002,124.854309,29100
2020-07-14,127.099998,129.500000,126.959999,129.500000,126.130226,20500
2020-07-15,130.869995,131.789993,130.210007,130.970001,127.561981,21100
2020-07-16,133.300003,133.330002,131.119995,131.929993,128.496964,21900
2020-07-17,133.289993,133.490005,131.889999,132.729996,129.276154,22000
2020-07-20,132.339996,133.449997,132.190002,133.449997,129.977417,13700
2020-07-21,135.570007,136.050003,133.509995,134.000000,130.513107,32400
2020-07-22,136.820007,137.600006,136.000000,136.080002,132.538971,35700
2020-07-23,136.600006,137.539993,135.679993,136.479996,132.928604,10700
2020-07-24,136.229996,136.500000,135.190002,135.809998,132.276001,11600
2020-07-27,135.389999,137.059998,135.389999,136.500000,132.948074,18600
2020-07-28,136.080002,137.750000,136.029999,137.190002,133.620102,14300
2020-07-29,138.940002,140.649994,138.940002,140.119995,136.473862,30200
2020-07-30,139.729996,140.899994,138.529999,140.190002,136.542068,8700
2020-07-31,141.009995,141.470001,140.210007,140.949997,137.282272,26400
2020-08-03,137.289993,139.119995,137.289993,138.440002,134.837585,21700
2020-08-04,137.190002,137.979996,136.789993,137.600006,134.019455,12400
2020-08-05,135.089996,137.169998,135.009995,135.970001,132.431854,43800
2020-08-06,135.309998,137.779999,134.800003,136.850006,133.288971,24400
2020-08-07,136.320007,137.440002,135.300003,136.250000,132.704575,25100
2020-08-10,136.610001,138.500000,136.000000,138.100006,134.506424,26900
2020-08-11,136.380005,138.259995,135.300003,136.020004,132.480560,25300
2020-08-12,137.199997,139.610001,137.199997,139.610001,135.977127,18800
2020-08-13,137.309998,139.669998,136.949997,139.350006,135.723892,27700
2020-08-14,139.740005,139.970001,138.690002,139.330002,135.704407,18300
2020-08-17,140.490005,141.960007,140.250000,141.960007,138.265991,15400
2020-08-18,140.789993,141.229996,138.020004,140.649994,136.990067,21400
2020-08-19,137.279999,137.970001,136.820007,137.139999,133.571411,15900
2020-08-20,133.949997,134.440002,133.889999,134.160004,130.668961,11700
2020-08-21,133.619995,134.419998,133.619995,134.410004,130.912476,8200
2020-08-24,138.179993,138.410004,135.509995,136.750000,133.191544,15200
2020-08-25,135.619995,135.669998,134.330002,135.050003,131.535782,12100
2020-08-26,134.589996,135.910004,134.149994,135.860001,132.324707,19300
2020-08-27,135.399994,136.610001,134.570007,134.570007,131.068314,11300
2020-08-28,135.559998,137.330002,134.949997,135.960007,132.422119,10900
2020-08-31,134.270004,135.050003,133.669998,134.330002,131.259323,24400
2020-09-01,133.149994,135.550003,132.679993,134.610001,131.532913,43000
2020-09-02,131.869995,132.490005,131.339996,131.839996,128.826248,39600
2020-09-03,127.510002,129.309998,125.699997,126.389999,123.500816,54200
2020-09-04,126.290001,127.300003,123.500000,125.680000,122.807045,31100
2020-09-08,126.099998,127.180000,125.250000,125.250000,122.386879,23000
2020-09-09,126.809998,127.339996,125.459999,126.029999,123.149048,23700
2020-09-10,125.610001,125.610001,121.750000,121.769997,118.986420,23200
2020-09-11,122.000000,123.519997,121.500000,121.500000,118.722595,24400
2020-09-14,127.379997,128.330002,126.910004,127.099998,124.194580,31000
2020-09-15,128.759995,129.020004,126.550003,127.000000,124.096878,21900
2020-09-16,126.169998,126.169998,124.099998,124.360001,121.517227,12300
2020-09-17,123.349998,126.070000,123.010002,124.980003,122.123055,13400
2020-09-18,125.129997,125.129997,124.099998,124.959999,122.103508,8500
2020-09-21,122.800003,123.349998,122.029999,122.970001,120.158997,20000
2020-09-22,124.589996,125.410004,124.199997,124.199997,121.360878,20500
2020-09-23,122.610001,123.099998,120.000000,120.070000,117.325279,30200
2020-09-24,119.400002,120.449997,118.900002,119.800003,117.061462,18700
2020-09-25,119.349998,120.959999,119.050003,120.720001,117.960426,10300
2020-09-28,122.480003,122.480003,121.050003,121.190002,118.419685,13500
2020-09-29,119.470001,119.690002,118.230003,118.349998,115.644608,26700
2020-09-30,119.360001,121.540001,119.360001,120.300003,117.550041,30300
2020-10-01,121.570000,121.900002,120.779999,121.269997,118.497856,18700
2020-10-02,119.550003,121.559998,119.550003,120.959999,118.194939,11900
2020-10-05,124.000000,125.250000,124.000000,125.250000,122.386879,17000
2020-10-06,124.910004,125.120003,123.000000,123.000000,120.188316,10800
2020-10-07,125.089996,125.360001,124.660004,125.089996,122.230537,8900
2020-10-08,125.309998,125.459999,124.400002,125.300003,122.435738,20000
2020-10-09,126.000000,126.500000,124.010002,124.800003,121.947174,48800
2020-10-12,124.070000,124.620003,122.879997,122.900002,120.090599,37500
2020-10-13,122.910004,123.470001,121.739998,122.309998,119.514069,25600
2020-10-14,121.690002,122.370003,119.889999,120.680000,117.921341,68000
2020-10-15,119.239998,119.989998,118.529999,119.370003,116.641289,40600
2020-10-16,119.739998,121.790001,119.589996,119.790001,117.051697,34600
2020-10-19,119.470001,119.709999,118.309998,118.500000,115.791176,16800
2020-10-20,122.820000,124.480003,122.820000,123.550003,120.725739,47700
2020-10-21,122.269997,122.269997,120.550003,121.370003,118.595566,27700
2020-10-22,122.260002,122.260002,119.489998,119.559998,116.826935,32200
2020-10-23,120.959999,120.959999,118.830002,120.000000,117.256889,64600
2020-10-26,115.320000,115.320000,113.660004,114.169998,111.560158,47600
2020-10-27,114.620003,114.620003,111.589996,112.099998,109.537476,65800
2020-10-28,115.129997,116.919998,112.830002,113.250000,110.661194,124400
2020-10-29,112.080002,112.959999,111.430000,111.879997,109.322510,18500
2020-10-30,112.000000,112.510002,110.690002,112.160004,109.596107,19700
2020-11-02,114.769997,114.919998,113.040001,113.480003,110.885933,17100
2020-11-03,113.919998,114.879997,112.870003,113.160004,110.573250,84800
2020-11-04,114.089996,116.419998,113.639999,114.709999,112.087807,49400
2020-11-05,115.260002,116.309998,113.279999,113.279999,110.690506,27300
2020-11-06,113.379997,114.430000,112.959999,114.430000,111.814217,59100
2020-11-09,118.000000,119.690002,116.849998,117.500000,114.814034,50600
2020-11-10,114.849998,116.830002,114.250000,115.430000,112.791351,38500
2020-11-11,116.000000,116.309998,114.709999,114.849998,112.224617,79600
2020-11-12,115.839996,117.250000,114.529999,114.690002,112.068275,45700
2020-11-13,115.889999,117.720001,115.720001,116.309998,113.651230,64200
2020-11-16,119.699997,121.459999,119.000000,121.400002,118.624886,33400
2020-11-17,121.980003,122.709999,121.269997,121.559998,118.781219,12200
2020-11-18,117.480003,118.050003,115.389999,115.739998,113.094269,71700
2020-11-19,115.709999,117.300003,115.379997,116.120003,113.465584,44500
2020-11-20,116.860001,116.930000,115.519997,116.110001,113.455811,15200
2020-11-23,115.779999,115.959999,113.889999,114.989998,112.361412,28800
2020-11-24,121.699997,121.930000,119.629997,120.860001,118.097237,48700
2020-11-25,125.500000,126.360001,123.900002,125.059998,122.201225,52600
2020-11-27,127.940002,127.940002,126.250000,127.120003,124.214142,24400
2020-11-30,128.270004,128.270004,125.250000,126.760002,123.862366,66200
2020-12-01,125.190002,125.190002,122.660004,123.290001,120.471680,29200
2020-12-02,122.139999,122.360001,120.699997,122.180000,119.387047,25700
2020-12-03,120.779999,121.400002,120.370003,120.680000,117.921341,21300
2020-12-04,120.480003,122.000000,120.480003,121.739998,118.957123,17600
2020-12-07,121.400002,121.989998,120.010002,121.070000,118.302437,25900
2020-12-08,120.160004,121.230003,120.000000,120.080002,117.335068,32700
2020-12-09,120.129997,120.610001,119.199997,119.540001,116.807404,12600
2020-12-10,118.800003,118.849998,116.599998,117.839996,115.146271,30100
2020-12-11,117.599998,119.379997,117.580002,119.379997,116.651054,19700
2020-12-14,120.110001,120.559998,119.000000,120.080002,117.335068,33200
2020-12-15,119.419998,120.489998,118.529999,119.870003,117.129860,25400
2020-12-16,120.379997,121.000000,120.000000,120.250000,117.501167,21000
2020-12-17,124.000000,126.089996,124.000000,125.050003,122.191460,33500
2020-12-18,125.400002,126.320000,125.050003,126.250000,123.799614,46700
2020-12-21,120.559998,120.809998,119.050003,120.500000,118.161217,42700
